location_node,destination_node,Count
42455675,42438544,1
42455675,42445941,1
42455675,42455113,1
42455675,593416870,1
42455693,42428012,1
42455693,42428689,1
42455693,42429682,1
42455693,42431544,1
42455693,42439960,1
42455694,42428007,1
42455694,42430363,1
42455694,42438498,1
42455694,42450015,1
42455694,42452973,1
42455694,596775919,1
42455694,596775946,1
42455694,596776078,1
42455694,596776120,1
42455694,596776260,1
42455695,42427762,1
42455695,42427965,1
42455695,42428313,1
42455695,42428315,1
42455695,42430342,1
42455695,42437654,1
42455695,42442961,1
42455695,42443612,1
42455695,42443811,1
42455695,42444049,1
42455695,42445928,1
42455695,42446353,1
42455695,596775963,1
42455735,42440009,1
42455735,596776089,1
42455751,42430342,1
42455751,42432818,1
42455751,42437280,1
42455751,42439542,1
42455751,42440015,1
42455751,42440022,1
42455751,42445924,1
42455751,42450341,1
42455761,42430384,1
42455761,42430643,1
42455761,42430745,1
42455761,42432589,1
42455761,42436748,1
42455761,42445950,1
42455761,42454006,1
42455867,42428003,1
42455867,42428493,1
42455887,42429874,1
42455887,42442247,1
42455897,42431678,1
42455897,42433611,1
42455897,42435312,1
42455897,42449961,1
42455897,42453000,1
42455915,42445936,1
42455915,596775919,1
42455915,596775941,1
42455934,42430600,1
42455934,42434268,1
42455934,42440951,1
42455934,42444271,1
42455934,42445387,1
42455934,42456060,1
42455934,42485646,1
42455934,1420632001,1
42455963,42428003,1
42455963,42428232,1
42455963,42430060,1
42455963,42430394,1
42455963,42430857,1
42455963,42432165,1
42455963,42432825,1
42455963,42434090,1
42455963,42437425,1
42455963,42437949,1
42455963,42442963,1
42455963,42445236,1
42455963,42445417,1
42455963,42446099,1
42455963,42446478,1
42455963,42446971,1
42455963,42447237,1
42455963,42450028,1
42455963,42450057,1
42455963,42452814,1
42455963,42453000,1
42455963,42453183,1
42455963,42454701,1
42455963,42455113,1
42455963,42456041,1
42455963,561042197,1
42455963,589298803,2
42455963,596775963,1
42455963,1258945651,1
42455963,2824895141,1
42456041,42428013,1
42456041,42430367,1
42456041,42430384,1
42456041,42431877,1
42456041,42434268,1
42456041,42435714,1
42456041,42436511,1
42456041,42443009,1
42456041,42443373,1
42456041,42445256,1
42456041,42449948,1
42456041,42449963,1
42456041,42450341,1
42456041,42452353,1
42456041,42455695,1
42456041,596788016,1
42456049,42421960,1
42456049,42428003,1
42456049,42433834,1
42456049,42434965,1
42456049,42440153,1
42456060,42428268,1
42456060,42428493,1
42456060,42429334,1
42456060,42429342,1
42456060,42430347,1
42456060,42430643,1
42456060,42431549,1
42456060,42431680,1
42456060,42431681,1
42456060,42432075,1
42456060,42432464,1
42456060,42435319,1
42456060,42435645,1
42456060,42436700,1
42456060,42436921,1
42456060,42437644,1
42456060,42439972,1
42456060,42442943,2
42456060,42443020,1
42456060,42443027,1
42456060,42443821,1
42456060,42445569,1
42456060,42446041,1
42456060,42446987,1
42456060,42447020,1
42456060,42447166,1
42456060,42450426,1
42456060,42455934,1
42456060,561042193,1
42456060,561042204,1
42456060,1061531695,1
42456060,2698702583,1
42456066,42422042,1
42456066,42430651,1
42456066,42431868,1
42456066,42440456,1
42456076,42447136,1
42456076,42452598,1
42456076,42456568,1
42456084,42447007,1
42456084,599036657,1
42456091,42456091,2
42456197,42437018,1
42456205,42429888,1
42456205,42456205,2
42456211,42429431,1
42456211,42430247,1
42456211,42448379,1
42456297,42427300,1
42456303,42428287,1
42456303,42430277,1
42456303,42430304,1
42456303,42434418,1
42456303,42438785,1
42456303,42445899,1
42456335,42443361,1
42456335,42450028,1
42456335,42482034,1
42456543,42428408,1
42456543,42429888,1
42456543,42430384,1
42456543,42432194,1
42456543,42432834,1
42456543,42439834,1
42456543,42449308,1
42456543,42453398,1
42456543,42456543,1
42456543,561042188,1
42456543,589100164,1
42456555,42429888,1
42456555,42439178,1
42456555,42440452,1
42456555,42443263,1
42456555,42446994,1
42456555,42449333,1
42456568,42430384,1
42456568,42435420,2
42456568,42445924,1
42456568,42456568,1
42456568,100521544,1
42456568,370923579,1
42456568,596775985,1
42456575,42430375,1
42456575,42430639,1
42456575,42432818,1
42456575,42436911,1
42456575,42439996,1
42456575,42440153,1
42456575,42445936,1
42456575,42454522,1
42456578,42431680,1
42456578,42436481,1
42456578,42438881,1
42456578,596776017,1
42456578,596788016,1
42456683,42439389,1
42456711,42428272,1
42456961,42446275,1
42457209,42435668,1
42457209,42437890,1
42457209,42439955,1
42457426,42442571,1
42457735,42429701,1
42457735,42430384,1
42457735,42434074,1
42457821,42446935,1
42457940,42500680,1
42458017,42430271,1
42458017,42434092,1
42458017,42446986,1
42458017,593915305,1
42458034,42434087,1
42458267,42436390,1
42458267,42436935,1
42458267,42443329,1
42458267,42450426,1
42458267,593915255,1
42458313,42433578,1
42458766,42428332,1
42458766,42429694,1
42458766,42430390,1
42458766,42433611,1
42458766,42435499,1
42458766,42435522,1
42458766,42438886,1
42458766,42444810,1
42458766,42446461,1
42458766,42446959,1
42458766,42449683,1
42458766,42450426,2
42458766,42452882,1
42458766,42456115,1
42458766,596776177,1
42458943,42435642,1
42458943,42443528,1
42459436,42436336,1
42459579,42445417,1
42459636,42438886,1
42459636,100521544,1
42459636,370913767,1
42460220,42516972,1
42464610,42427278,1
42464827,42497591,1
42464852,42465770,1
42464938,42485646,1
42465117,42465117,4
42468960,42468960,1
42469212,42437644,1
42469228,42452314,1
42471052,42428305,1
42471052,42502653,1
42474962,42445417,1
42475949,42425955,1
42475949,42436056,1
42475949,42492210,1
42475953,1369956654,1
42475959,42475983,1
42476472,42502653,1
42476476,42428368,1
42476720,42436056,1
42476725,42435660,1
42476725,42442937,1
42476728,42421982,1
42476728,42422056,1
42476728,42429374,1
42476728,42445947,1
42476728,42499999,1
42477344,42513498,1
42478109,42467844,1
42478111,42439335,1
42478111,42453398,1
42478111,596775919,1
42478283,42440347,1
42482017,42436763,1
42483455,406048768,1
42483466,42429888,1
42483468,42437018,1
42483468,42446528,1
42483473,587987721,1
42483473,596775941,1
42483504,42445365,1
42483535,42427300,1
42484011,42469903,1
42484019,42452817,1
42484037,42434871,1
42484037,42442947,1
42484806,42477254,1
42485640,42446959,1
42485643,42436333,1
42485643,42436598,1
42485643,42442889,1
42485643,2569923492,1
42485788,597844676,1
42486334,42445917,1
42486334,42483475,1
42486334,42502649,1
42489993,42434215,1
42490577,42435928,1
42491656,42487552,1
42492415,42427300,1
42493344,42849624,1
42496432,42428212,1
42496432,42430358,1
42496432,42464953,1
42497737,42440710,1
42497737,599036657,1
42497758,42436707,1
42497777,42437670,1
42497777,593915303,1
42497777,1792535231,1
42499982,42499982,2
42500003,42427305,1
42500003,42434357,1
42501964,42469043,1
42502648,42424610,1
42502649,42436707,1
42502653,42444909,1
42502653,42445947,1
42502653,42449954,1
42502656,42430044,1
42502656,42502649,1
42502658,42430009,1
42502658,42431602,1
42502674,1258945651,1
42502679,42440350,1
42502679,42446668,1
42502684,42431902,1
42502693,42477235,1
42502693,278637105,1
42502697,42488209,1
42502701,42426747,1
42502705,42430274,1
42502705,42430597,1
42502705,42434418,1
42502709,42442939,1
42502709,42445466,1
42502712,42436355,1
42502922,42443027,1
42509277,42469382,1
42513496,42434090,1
42513496,42445466,1
42513498,100522728,1
42515018,42455396,1
42517597,42492303,1
42517603,42452048,1
42517603,805771586,1
42517603,2406352164,1
42519202,42438155,1
42519232,42445365,1
42519258,42503302,1
42519812,42430600,1
42519812,42440345,1
42519812,42446971,1
42520808,42520808,2
42526520,42446533,1
42534054,42446072,1
42732842,42732842,1
42749808,42732838,1
42749808,42732842,1
42749813,42749808,1
42761217,42431868,1
42768516,42447209,1
42785814,42431902,1
42785814,42452067,1
42785814,2548028209,1
42792268,42792268,4
42800084,42800084,1
42800084,276059532,1
42803307,42803307,5
42806563,42834774,1
42807836,42430479,1
42807841,42445256,1
42808193,42424218,1
42808193,42808193,1
42808193,2302133933,1
42808193,2402842565,1
42808195,42428003,1
42810477,42818588,1
42810491,42438889,1
42817462,42427991,1
42817794,370924945,1
42818493,42433611,1
42818493,42434087,1
42818499,42443268,1
42818499,42849847,1
42818504,42825882,1
42818504,2402842564,1
42818511,100522731,1
42818525,42449963,1
42818528,2802726399,1
42818534,42446959,1
42818534,1241986499,1
42818542,42430643,1
42818542,42446998,1
42818549,42876791,1
42818570,42757318,1
42818570,42818570,1
42818759,42829089,1
42819589,42817776,1
42821282,42430698,1
42821927,42430304,1
42823483,42455963,1
42823483,42852807,1
42824096,42429896,1
42824096,42446994,1
42824096,42815805,1
42824096,593886253,1
42825525,42453630,1
42825879,42440567,1
42825879,42446478,1
42825879,42453000,1
42825882,42423565,1
42825882,42443618,1
42825887,42825887,5
42825887,596776078,1
42825985,42818588,1
42826019,42427991,1
42826027,42825879,1
42826040,42444255,1
42826040,42815780,1
42826060,42449956,1
42826064,42444051,1
42826064,42818588,1
42826933,42435312,1
42827392,42437909,1
42827392,42827392,1
42832999,42843348,1
42833561,42447154,1
42833618,42849663,1
42836513,42448711,1
42836513,42908498,1
42838348,42838348,1
42844233,42445569,1
42844256,276318085,1
42844297,42437401,1
42844433,42453246,1
42844621,599036657,1
42849722,42443615,1
42849753,42849753,3
42852807,42456076,1
42856255,42520808,1
42859957,42448379,1
42863160,42863160,3
42864781,42446021,1
42867319,42845508,1
42870470,42807958,1
42870470,42816224,1
42870470,42937518,1
42871575,42469226,1
42873418,42873418,1
42874036,42449961,1
42874612,42869969,1
42874612,42889760,1
42874631,42849663,1
42874646,42849669,1
42874650,42849663,1
42878997,42431681,1
42880280,42880280,1
42881454,42434087,1
42882973,42434090,1
42885753,42431680,1
42885753,42436700,1
42890434,42890434,1
42896918,42815805,1
42898891,42442955,1
42902643,42902643,4
42902805,42902805,2
42909227,42438503,1
42909241,593915255,1
42911763,42920217,1
42917565,42824071,1
42917872,42917872,4
42919808,42436922,1
42919829,42919829,4
42924739,42444964,1
42932262,42440282,1
42932262,42459636,1
42932262,42517002,1
42932262,42838393,1
42932829,42880853,1
42935137,42429716,1
42941801,42447182,1
61269797,2698702583,1
61272887,42444954,1
61275601,42448203,1
62915525,42424218,1
62915525,42427762,1
62915525,42428297,1
62915525,42428308,1
62915525,42428682,1
62915525,42430277,1
62915525,42430745,1
62915525,42435644,1
62915525,42436129,1
62915525,42443612,1
62915525,42444051,1
62915525,42444909,1
62915525,42445027,1
62915525,42446949,1
62915525,42454120,1
62915525,370922849,1
100521544,42445947,1
100521544,42451126,1
100521544,100521544,1
100522479,100522479,1
100522728,42432161,1
100522728,42445928,1
100522728,42445941,1
100522728,42450426,1
100522728,596775882,1
100522731,42430639,1
100522731,42432861,1
100522731,42435636,1
100522731,42437881,1
100522731,42439984,1
100522731,42442939,1
100522731,42445374,1
100522731,42448379,1
100522731,593915255,1
100522731,1825841754,1
103855851,42431902,1
103859296,103859296,2
103860806,42452084,1
103869909,42433620,1
103875666,42436489,1
103880130,103875666,1
103886478,103859316,1
106705771,42429693,1
106705771,42446466,1
106706938,42439964,1
106706938,1733612459,1
246580301,42446521,1
246580466,42427423,1
246580466,42428473,1
246580466,42430352,1
246580466,42438889,1
246580758,42430187,1
246580758,42430259,1
246580758,42430304,1
246580758,42430363,1
246580758,42430375,1
246580758,42431544,1
246580758,42435645,1
246580758,42439823,1
246580758,42445661,1
246580758,42445917,1
246580758,42446941,1
246580758,42446949,1
246580758,42448693,1
246580758,42449333,1
246580758,42452365,1
246648219,42456211,1
246648624,246648624,1
246650510,42430259,1
246650510,246650510,4
246866798,42429662,1
246866798,42442948,1
246866798,42445569,2
246866798,42454642,1
246866798,246866798,1
246866828,42428179,1
246866828,42428329,1
246866828,42430255,1
246866830,42433625,1
246906179,42439994,1
246923513,42430639,1
246923513,42449021,1
246923513,2569923492,1
247081122,42453624,1
247085079,42428441,1
247085079,42429716,1
247085079,42430358,1
247085079,42430384,1
247085079,42431470,1
247085079,42432438,1
247085079,42435451,1
247085079,42436340,1
247085079,42439994,1
247085079,42440001,1
247085079,42440015,1
247085079,42442889,1
247085079,42443811,1
247085079,42445357,1
247085079,42445917,1
247085079,42446994,1
247085079,42449333,1
247085079,42449341,1
247085079,42455113,1
247085079,2698702581,1
247123615,42421982,1
247221417,370915065,1
247223720,42439561,1
247227450,42434898,1
247227450,42436917,1
248707601,42422056,1
248707601,42431650,1
248707601,42431902,1
248707601,42438173,1
248707601,42443556,1
248707601,42443615,1
248707601,42445369,1
248708366,42427965,1
248708366,42447007,1
248709587,42434871,1
248709587,42436575,1
248709587,42445953,1
248709587,596775840,1
248709587,596788016,1
248709733,42440015,1
248709733,42453007,1
254133157,254133157,1
254252592,254252592,4
272195276,42427421,1
272195276,42433205,1
272195276,42434346,1
272196096,42427254,1
272196096,42442937,1
276060672,42436707,1
276061025,42428234,1
276061025,276061025,1
276061035,42735053,1
276061109,42428287,1
276061109,42430344,1
276061109,42445666,1
276062183,42427797,1
276062183,42428303,1
276062183,42428307,1
276062183,42428321,1
276062183,42428441,1
276062183,42430317,1
276062183,42430344,1
276062183,42430363,1
276062183,42435707,1
276062183,42437358,1
276062183,42437654,1
276062183,42443811,1
276062183,42444043,1
276062183,42444353,1
276062183,42445930,1
276062183,42455675,1
276062183,42839067,1
276062183,42888688,1
276062183,277786880,1
276062183,561042204,1
276062183,595142429,1
276062183,1398594289,1
276062183,1825841754,1
276062183,2831728347,1
276062187,42430338,1
276062187,42430347,1
276062187,42430371,1
276062187,42430378,1
276062187,42430597,1
276062187,42435420,1
276062187,42436705,2
276062187,42439968,1
276062187,42440001,1
276062187,42440004,1
276062187,42445909,1
276062187,42446991,1
276062187,42449683,1
276062187,42455934,1
276062187,42843523,1
276062187,100522731,1
276062187,276062187,1
276065921,42436703,1
276096739,42448379,1
276203987,42866384,1
276204325,42427991,1
276207582,42807796,1
276207582,42855897,1
276299131,42436371,1
276314183,42443280,1
276314183,42872016,1
277146037,277146037,6
277481542,103213791,1
277629533,42431902,1
277629533,42881738,1
277629594,42439323,1
277629594,42445950,1
277630082,42899370,1
277630881,42427991,1
277630881,42435657,1
277630881,42446622,1
277630881,42497580,1
277630881,42856057,1
277630881,42938053,1
277630881,277631097,1
277787732,279155134,1
278608641,294963051,1
278631323,42449886,1
280641025,1061531447,1
295017945,103866563,1
295516882,42431544,1
300724210,300724210,1
339044224,42435657,1
358447541,42430639,1
358447541,42445651,1
358447541,42445920,1
358448394,42434270,1
358448394,42435610,1
358448394,42444906,1
358448394,2569923492,1
370880734,42445896,1
370880739,42422056,1
370880739,42429844,1
370880739,42437503,1
370880739,42445916,1
370880739,42449954,1
370880749,42429338,1
370880749,42440271,1
370880749,42440754,1
370880749,42449948,1
370880758,42431452,1
370880761,1506902240,1
370893396,42429773,1
370893396,42430255,1
370893396,42432458,1
370893396,42437654,1
370893396,42439836,1
370893396,42440785,1
370893396,42445474,1
370893396,42449954,1
370893396,42496556,1
370893396,805771586,1
370894437,42445365,1
370898426,42430639,2
370901769,42433834,1
370912945,370912945,1
370914027,406048768,1
370915060,561042194,1
370915065,42432211,1
370915065,42442445,1
370915065,42443027,1
370915065,42446353,1
370915065,42452994,1
370915065,42453187,1
370915065,42454798,1
370915065,1241820975,1
370922849,42431617,1
370922849,596775919,1
370923579,42429974,1
370924677,42442960,1
370924677,42446971,1
370924689,370924957,1
370924945,42437451,1
370924945,42438487,1
370924945,42440330,1
370924957,42437358,1
370924957,1061531608,1
370925141,42437436,1
370927292,42440022,1
370927297,42427762,1
370927297,42432847,1
370927297,42434948,1
370927297,42435668,1
371034153,42428013,1
371034153,42430311,1
371034153,42442937,1
371034162,42446959,1
371037281,42424218,1
371037281,42430344,1
371037281,42434352,1
371037281,42438485,1
371037281,42452812,1
371037281,371037281,1
371037408,42427254,1
371037408,42436541,1
371037408,42437425,1
371038821,42427985,1
371038821,42428321,1
371038821,42430691,1
371038821,42439567,1
371038821,42455695,1
371188918,42431078,1
371194366,42440153,1
371194366,42445928,1
371196888,42455963,1
371198766,42446099,1
371206270,42429888,1
371206270,42446031,1
371206271,42433587,1
371206271,42433611,1
371206271,42435497,1
371206271,42500003,1
371206271,599033088,1
371207282,42436703,1
373268478,42430984,1
373268478,42431549,1
373268484,42446999,1
373903786,42448693,1
387184869,42430945,1
387184869,42443612,1
387184869,595105571,1
387184869,1733612459,1
390519635,42430363,1
390519635,42433604,1
390519635,42438889,1
390519635,42442937,1
390519635,42492524,1
405984035,42428570,1
405988242,42431681,1
405988242,42438886,1
406048768,42432580,1
406048768,261394692,1
422438819,42428583,1
422438821,42433604,1
422438905,42435301,1
422438905,371206270,1
427804166,42431650,1
427840949,42430363,1
427840965,42430639,1
427841011,42430713,1
427841043,2302133933,1
427842134,42430324,1
427842134,42437644,1
427842134,42438544,1
427842134,561042202,1
427842134,1698103410,1
449388063,42476748,1
449616592,42454401,1
449616592,42475986,1
449617997,42483468,1
451023026,42430535,1
455514516,42430597,1
455514516,455514516,1
482671987,42422035,1
482671987,42428303,1
482671987,42430347,1
482671987,42430378,1
482671987,42431889,1
482671987,42432693,1
482671987,42435598,1
482671987,42438886,1
482671987,42439840,1
482671987,42439984,1
482671987,42439996,1
482671987,42440153,1
482671987,42444043,1
482671987,42445656,1
482671987,42445896,1
482671987,42445908,1
482671987,42445930,1
482671987,42446994,1
482671987,42449954,2
482671987,42452353,1
482671987,42454428,1
482671987,42849806,1
482671987,596775914,1
482675065,42436700,1
483582707,42433330,1
483582707,42440456,1
483582707,42446987,1
483582707,42448813,1
483584559,42436701,1
483584559,42439984,1
483584559,42452314,1
483584559,596775870,1
486867490,42456464,1
486867605,1692433928,1
486868138,42427991,1
486868138,42437096,1
486868138,42443127,1
486868138,42455396,1
486868873,42429842,1
486868873,42430288,1
486868873,42436935,1
486868873,42437018,1
486868873,42447237,1
486868873,42456555,1
486868873,1692450029,1
486869939,42447009,1
486876059,42448338,1
486876059,248707601,1
529281423,529281423,1
541999373,42436184,1
561035330,42434158,1
561035330,42435250,1
561035330,42446455,1
561035330,2541754762,1
561035332,42421803,1
561035332,42421972,1
561035332,42427136,1
561035332,42428239,1
561035332,42428601,1
561035332,42428682,1
561035332,42428701,1
561035332,42442463,1
561035332,60927819,1
561035332,596775946,1
561035334,42428880,1
561035334,42428973,1
561035334,42430736,1
561035334,42436990,1
561035334,42440001,1
561035334,42441521,1
561035334,247074607,1
561035338,596775919,1
561035338,1061531608,1
561035338,1996323622,1
561035340,42431037,1
561035340,42441569,1
561035340,1061531807,1
561035351,2831728347,1
561035357,42452610,1
561035357,42456575,1
561035359,42430643,1
561035363,42429659,1
561035365,42431560,1
561035367,42428329,1
561035367,42428934,1
561035367,42430707,1
561035378,42421877,1
561035378,42431201,1
561042188,42428476,1
561042188,42446070,1
561042193,42430378,1
561042193,42434074,1
561042193,42435645,1
561042193,42435675,1
561042193,42436514,1
561042193,42436700,1
561042193,42436746,1
561042193,42436748,1
561042193,42442949,1
561042193,42445039,1
561042193,42446949,1
561042193,42449580,1
561042193,42456555,1
561042193,42458034,1
561042193,596776032,1
561042193,599044138,1
561042193,599047168,1
561042194,42428287,1
561042194,42428444,1
561042194,42430371,1
561042194,42430639,1
561042194,42432693,1
561042194,42436539,1
561042194,42439070,1
561042194,42439275,1
561042194,42440326,1
561042194,42440456,1
561042194,42440966,1
561042194,42442902,1
561042194,42446293,1
561042194,42446935,1
561042194,561042194,1
561042194,593915255,1
561042194,593976795,1
561042194,599029214,1
561042196,42428268,1
561042196,42435632,1
561042196,42455761,1
561042196,42456555,1
561042197,42430320,1
561042197,42435660,1
561042197,42436705,1
561042197,42446994,1
561042200,42427805,1
561042200,42432679,1
561042200,42432703,1
561042200,42438889,1
561042200,42439464,1
561042200,42440001,1
561042200,42440004,1
561042200,42445569,1
561042200,593915255,1
561042202,42430288,1
561042202,42430651,1
561042202,42437018,1
561042202,42446998,1
561042202,42453613,1
561042202,42455113,1
561042202,42455897,1
561042204,42424610,1
561042204,42428315,1
561042204,42428444,1
561042204,42430269,1
561042204,42430277,1
561042204,42430639,1
561042204,42430643,1
561042204,42432589,1
561042204,42434948,1
561042204,42435644,1
561042204,42436701,1
561042204,42438963,1
561042204,42439073,1
561042204,42440009,1
561042204,42440350,1
561042204,42442935,1
561042204,42444230,1
561042204,42444991,1
561042204,42445947,1
561042204,42448701,1
561042204,42449341,1
561042204,42449906,1
561042204,42449979,1
561042204,42456205,1
561042204,370880759,1
561950065,42424218,1
561950065,561950065,1
587934311,42443556,1
587987721,42422026,1
587987721,42427953,1
587987721,42428315,1
587987721,42429842,1
587987721,42430265,1
587987721,42434871,1
587987721,42438891,1
587987721,42450341,1
587987721,1698103521,1
587988061,42445466,1
588455737,42428447,1
588455744,247085079,1
588545728,42446668,1
588545728,42448813,1
588546797,42430651,1
588546797,42445286,1
588593097,42429431,1
588593097,595682316,1
588593353,42430688,1
588593353,42433620,1
588593353,42446668,1
589099584,42448813,1
589099584,276318048,1
589099881,42448813,1
589100164,42432451,1
589100164,42434168,1
589100164,42442937,1
589100164,42452310,1
589100164,370893396,1
589100232,42438155,1
589100232,42442948,1
589100267,42443614,1
589100711,42430253,1
589100711,42435514,1
589100711,42444916,1
589100711,42453000,1
589298178,42423774,1
589298326,42440022,1
589298625,42445025,1
589298803,42429663,1
589298803,42436707,1
589298803,42437343,1
589298803,42439567,1
589298803,42444051,1
589298803,42445651,1
589298803,42452353,1
589929417,42438889,1
589929417,42442451,1
589929417,42443020,1
589929444,42447136,1
592405093,42431902,1
592405093,42446562,1
592405093,42480066,1
593215564,42431680,1
593215564,42437451,1
593216431,593216431,4
593300772,593300772,1
593300940,42442891,1
593300940,42455897,1
593300940,1733612459,1
593301234,42422056,1
593416912,103870019,1
593886220,42430651,1
593886220,276062182,1
593886220,561042204,1
593886252,42430308,1
593886253,42452353,1
593909375,42449341,1
593909400,593909400,1
593915202,42428258,1
593915202,42430600,1
593915202,42436701,1
593915211,42439443,1
593915211,1698103483,1
593915255,42430639,1
593915267,42434358,1
593920893,42430651,1
593920893,42438785,1
593920893,42449550,1
593921859,42435714,1
593921859,1692433919,1
593921860,593921860,1
593921869,42436021,1
593921875,42429633,1
593921875,42443165,1
593921875,42448257,1
593921875,247085079,1
593926823,42445018,1
593973910,42430639,1
593973910,42439286,1
593976795,42440001,1
593977713,42427423,1
593984752,42430356,1
595105472,42434165,1
595105472,42434166,1
595105472,42437451,1
595105472,42447060,1
595105496,42430347,1
595105496,42430356,1
595105496,42432580,1
595105496,42432861,1
595105496,42439272,1
595105496,42442891,1
595105496,42444049,1
595105496,42445961,1
595105496,42446353,1
595105496,370924945,1
595105496,561042197,1
595105496,593886252,1
595105531,42429688,1
595105571,42430052,1
595105571,42430371,1
595105571,42439272,1
595105571,42454798,1
595105581,1692433938,1
595142429,42430333,1
595142429,42430371,1
595142429,42431461,1
595142429,42432825,1
595142429,42435253,1
595142429,42436703,1
595142429,42443950,1
595142429,42446668,1
595245843,595245843,3
595245860,42428840,1
595245918,42439443,1
595245918,42440004,1
595245918,42446521,1
595245918,106706938,1
595245920,42429998,1
595245920,42439996,1
595245920,42440004,1
595245920,42442939,1
595245920,42445018,1
595245925,42442843,1
595314036,42449893,1
595314040,42428471,1
595314103,42428709,1
595314103,42429718,1
595314103,42430361,1
595314103,42435257,1
595314103,42435272,1
595314103,42436115,1
595314103,42443305,1
595314103,42443361,1
595314103,42446994,1
595314103,761323191,1
595314103,1061531768,1
595314119,42435499,1
595407648,42430938,1
595655123,42435422,1
595655123,42445310,1
595655123,42445924,1
595682316,42428003,1
595682316,42429570,1
595682316,42430271,1
595682316,42430639,2
595682316,593915255,1
595682316,593915305,1
595703341,42430342,1
595703386,42430651,1
595800979,1698103483,1
596747483,42430344,1
596775840,42436707,1
596775840,42445947,1
596775870,42429876,1
596775870,42430384,1
596775870,42437021,1
596775870,593915305,1
596775870,596775870,1
596775882,42422026,1
596775882,42422868,1
596775882,42424218,1
596775882,42430361,1
596775882,42430384,1
596775882,42430651,1
596775882,42432818,1
596775882,42432856,1
596775882,42437358,1
596775882,42438819,1
596775882,42438891,1
596775882,42439178,1
596775882,42439955,1
596775882,42442913,1
596775882,42442937,1
596775882,42444909,1
596775882,42445950,1
596775882,42445953,1
596775882,42446472,1
596775882,42447007,1
596775882,42449961,1
596775882,42449963,1
596775882,42449985,1
596775882,42453777,1
596775882,596775941,1
596775882,596788016,1
596775914,42430651,1
596775914,42436582,1
596775914,42449947,1
596775914,561042193,1
596775914,596775914,1
596775914,1930487416,1
596775919,42427812,1
596775919,42428198,1
596775919,42428312,1
596775919,42430651,1
596775919,42439567,1
596775919,42440456,1
596775919,42445649,1
596775941,42424218,1
596775941,42426044,1
596775941,42428332,1
596775941,42442575,1
596775941,561042194,1
596775941,596775882,1
596775946,42430333,1
596775946,42438173,1
596775946,42438547,1
596775946,42445783,1
596775946,370880758,1
596775951,42428417,1
596775951,42430643,1
596775951,42443806,1
596775951,42445926,1
596775951,1698103521,1
596775963,42431015,1
596775963,42434355,1
596775963,42435518,1
596775963,42439392,1
596775963,42440009,1
596775963,42445947,1
596775963,42448216,1
596775963,42455693,1
596775963,596775963,1
596775963,596776041,1
596775985,42428016,1
596775985,42429844,1
596775985,42430356,1
596775985,42430394,1
596775985,42430651,1
596775985,42435660,1
596775985,42436541,1
596775985,42438173,1
596775985,42439389,1
596775985,42439556,1
596775985,42439561,1
596775985,42442957,1
596775985,42445928,1
596775985,42446949,1
596775985,42452956,1
596775985,596788016,1
596775985,1825841754,1
596776009,42431544,1
596776009,42432847,1
596776009,42435312,1
596776009,42436336,1
596776009,42438805,1
596776009,42448216,1
596776009,42455934,1
596776009,42455963,1
596776009,596775919,1
596776009,596775963,1
596776009,596776156,1
596776017,42430361,1
596776017,42442575,1
596776017,42443388,1
596776032,42426777,1
596776032,42430651,1
596776032,42431015,1
596776032,42436919,1
596776032,42440452,1
596776032,42443811,1
596776032,42445256,1
596776032,596775946,1
596776032,596776078,1
596776032,1733612459,2
596776041,42421969,1
596776041,42430367,1
596776041,42436541,1
596776041,42436546,1
596776041,42436701,1
596776041,42443361,1
596776041,42445924,1
596776041,42446066,1
596776041,42449963,1
596776041,42449991,1
596776041,42452353,1
596776041,596775951,1
596776041,596775985,1
596776041,596776103,1
596776041,596776177,1
596776041,1792535231,1
596776078,42426060,1
596776078,42430394,1
596776078,42431549,1
596776078,42434951,1
596776078,42436917,1
596776078,42438889,1
596776078,42446041,1
596776078,42446086,1
596776078,42446093,1
596776078,42446099,1
596776078,42446999,1
596776078,42449971,1
596776078,42455113,1
596776078,42458766,1
596776078,596775870,1
596776078,596776103,1
596776078,596776177,1
596776083,42421993,1
596776083,42428034,1
596776083,42428287,1
596776083,42435264,1
596776083,42435522,1
596776083,42437670,1
596776083,42438802,1
596776083,42443336,1
596776083,42443366,1
596776083,42443612,1
596776083,42449961,1
596776083,42455113,1
596776083,561042204,1
596776083,596775840,1
596776083,596775985,1
596776089,42429340,1
596776089,42429971,1
596776089,42432324,1
596776089,42432825,1
596776089,42439399,1
596776089,42443361,1
596776089,42443612,1
596776089,42445928,1
596776089,42448203,1
596776089,42449961,1
596776089,42450044,1
596776089,596776103,1
596776089,1061531454,1
596776103,42428014,1
596776103,42430056,1
596776103,42430350,1
596776103,42432834,1
596776103,42435312,1
596776103,42436510,1
596776103,42437428,1
596776103,42438485,1
596776103,42439981,1
596776103,42440009,1
596776103,42445587,1
596776103,42453000,1
596776103,42456060,1
596776103,596775941,1
596776103,627905367,1
596776120,42429342,1
596776120,42431544,1
596776120,42431680,1
596776120,42436701,1
596776120,42436705,1
596776120,42438791,1
596776120,42442604,1
596776120,42447154,1
596776120,42452812,1
596776120,42455113,1
596776120,596775963,1
596776120,596776156,1
596776120,596776260,1
596776120,1061531815,1
596776127,42429338,1
596776127,42430358,1
596776127,42434074,1
596776127,42435644,1
